num_passengers,sales_channel,trip_type,length_of_stay,flight_hour,flight_day,route,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,3.0,8.0,Wed,KCHPVG,1.0,1.0,1.0,5.33,0
1,Internet,RoundTrip,3.0,17.0,Thu,KCHPVG,1.0,0.0,0.0,5.33,0
1,Internet,RoundTrip,3.0,9.0,Sun,KCHPVG,1.0,0.0,0.0,5.33,1
1,Internet,RoundTrip,3.0,3.0,Wed,KCHPVG,0.0,0.0,1.0,5.33,1
1,Internet,RoundTrip,3.0,7.0,Sat,KCHPVG,1.0,1.0,0.0,5.33,1
1,Internet,RoundTrip,3.0,1.0,Sat,KCHPVG,0.0,1.0,1.0,5.33,0
1,Internet,RoundTrip,3.0,4.0,Thu,KCHTPE,0.0,1.0,1.0,4.67,0
1,Internet,RoundTrip,3.0,14.0,Tue,KCHTPE,0.0,0.0,1.0,4.67,1
1,Internet,RoundTrip,3.0,1.0,Thu,KCHTPE,0.0,0.0,0.0,4.67,0
1,Mobile,RoundTrip,3.0,15.0,Tue,KCHTPE,0.0,0.0,0.0,4.67,1
2,Internet,RoundTrip,3.0,1.0,Mon,KCHTPE,0.0,0.0,0.0,4.67,0
1,Internet,RoundTrip,3.0,18.0,Wed,KCHTPE,1.0,1.0,1.0,4.67,1
1,Internet,RoundTrip,3.0,11.0,Sat,KCHTPE,1.0,0.0,0.0,4.67,0
2,Internet,RoundTrip,3.0,10.0,Sat,KCHTPE,1.0,0.0,0.0,4.67,0
2,Internet,RoundTrip,3.0,6.0,Mon,KCHTPE,0.0,0.0,1.0,4.67,0
1,Internet,RoundTrip,3.0,11.0,Fri,KCHTPE,0.0,0.0,0.0,4.67,0
1,Internet,RoundTrip,3.0,22.0,Sat,KCHTPE,1.0,0.0,1.0,4.67,0
2,Internet,RoundTrip,3.0,7.0,Fri,KCHXIY,0.0,0.0,0.0,5.0,0
2,Internet,RoundTrip,3.0,4.0,Wed,KCHXIY,1.0,1.0,0.0,5.0,0
1,Internet,RoundTrip,3.0,0.0,Mon,KIXKNO,1.0,0.0,0.0,7.0,1
2,Internet,RoundTrip,3.0,14.0,Mon,KIXLGK,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,17.0,Mon,KIXLGK,1.0,1.0,1.0,7.0,1
1,Mobile,RoundTrip,3.0,15.0,Fri,KIXLGK,0.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,0.0,Sun,KIXLGK,0.0,1.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,12.0,Tue,KIXLGK,1.0,0.0,1.0,7.0,0
3,Internet,RoundTrip,3.0,13.0,Fri,KIXLGK,1.0,1.0,1.0,7.0,0
2,Mobile,RoundTrip,3.0,12.0,Wed,KIXLPQ,0.0,1.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,15.0,Sun,KIXLPQ,0.0,0.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,13.0,Mon,KIXLPQ,0.0,1.0,1.0,7.0,0
1,Mobile,RoundTrip,3.0,23.0,Wed,KIXMAA,1.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,11.0,Wed,KIXMEL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,3.0,6.0,Sun,KIXMEL,1.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,3.0,6.0,Tue,KIXMEL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,5.0,Mon,KIXMEL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,23.0,Sun,KIXMEL,0.0,1.0,1.0,8.83,1
1,Internet,RoundTrip,3.0,16.0,Thu,KIXMEL,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,3.0,17.0,Sun,KIXMLE,0.0,1.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,6.0,Sun,KIXMLE,0.0,1.0,0.0,7.0,1
1,Internet,RoundTrip,3.0,15.0,Mon,KIXMLE,1.0,1.0,1.0,7.0,0
1,Mobile,RoundTrip,3.0,13.0,Mon,KIXOOL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,9.0,Wed,KIXOOL,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,4.0,Thu,KIXPEN,0.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,7.0,Fri,KIXPEN,0.0,0.0,1.0,7.0,1
1,Mobile,RoundTrip,3.0,11.0,Fri,KIXPEN,0.0,1.0,0.0,7.0,0
3,Internet,RoundTrip,3.0,12.0,Sun,KIXPEN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,9.0,Thu,KIXPEN,1.0,1.0,0.0,7.0,0
1,Mobile,RoundTrip,3.0,6.0,Mon,KIXPEN,0.0,1.0,0.0,7.0,1
4,Internet,RoundTrip,3.0,14.0,Sun,KIXPEN,1.0,1.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,15.0,Sat,KIXPEN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,0.0,Wed,KIXPEN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,2.0,Tue,KIXPEN,0.0,1.0,0.0,7.0,1
1,Internet,RoundTrip,3.0,3.0,Sun,KIXPEN,1.0,1.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,5.0,Wed,KIXPEN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,1.0,Tue,KIXPEN,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,10.0,Sun,KIXPEN,1.0,0.0,0.0,7.0,0
3,Internet,RoundTrip,3.0,6.0,Sat,KIXPEN,1.0,0.0,0.0,7.0,1
1,Internet,RoundTrip,3.0,7.0,Tue,KIXPEN,0.0,0.0,1.0,7.0,1
1,Internet,RoundTrip,3.0,13.0,Sun,KIXPEN,1.0,1.0,0.0,7.0,1
1,Internet,RoundTrip,3.0,5.0,Tue,KIXPEN,1.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,14.0,Thu,KIXPEN,0.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,1.0,Wed,KIXPEN,0.0,1.0,0.0,7.0,1
2,Internet,RoundTrip,3.0,3.0,Thu,KIXPEN,1.0,0.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,14.0,Tue,KIXPER,1.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,16.0,Wed,KIXPER,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,4.0,Tue,KIXPER,1.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,10.0,Tue,KIXPER,1.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,14.0,Sun,KIXPER,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,6.0,Fri,KIXPNH,0.0,0.0,0.0,7.0,1
1,Mobile,RoundTrip,3.0,16.0,Mon,KIXPNH,0.0,1.0,0.0,7.0,0
1,Mobile,RoundTrip,3.0,16.0,Mon,KIXPNH,0.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,12.0,Tue,KIXPNH,0.0,0.0,0.0,7.0,1
1,Internet,RoundTrip,3.0,2.0,Thu,KIXPNH,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,6.0,Tue,KIXPNH,1.0,0.0,0.0,7.0,0
1,Mobile,RoundTrip,3.0,8.0,Thu,KIXPNH,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,15.0,Sun,KIXPNH,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,9.0,Sat,KIXPNH,1.0,0.0,0.0,7.0,1
1,Mobile,RoundTrip,3.0,3.0,Sat,KIXREP,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,7.0,Sat,KIXREP,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,14.0,Thu,KIXREP,0.0,0.0,1.0,7.0,0
1,Mobile,RoundTrip,3.0,3.0,Fri,KIXREP,0.0,0.0,0.0,7.0,0
2,Mobile,RoundTrip,3.0,14.0,Sun,KIXREP,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,15.0,Sun,KIXREP,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,14.0,Fri,KIXREP,1.0,1.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,8.0,Fri,KIXREP,0.0,1.0,0.0,7.0,0
1,Mobile,RoundTrip,3.0,22.0,Thu,KIXREP,1.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,8.0,Tue,KIXREP,1.0,0.0,0.0,7.0,1
1,Mobile,RoundTrip,3.0,5.0,Wed,KIXREP,1.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,16.0,Sun,KIXREP,0.0,0.0,0.0,7.0,1
1,Internet,RoundTrip,3.0,15.0,Thu,KIXREP,0.0,0.0,1.0,7.0,0
4,Internet,RoundTrip,3.0,9.0,Fri,KIXREP,1.0,0.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,4.0,Mon,KIXRGN,1.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,6.0,Wed,KIXRGN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,3.0,Tue,KIXRGN,1.0,1.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,6.0,Fri,KIXRGN,0.0,0.0,0.0,7.0,1
1,Mobile,RoundTrip,3.0,8.0,Thu,KIXRGN,1.0,0.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,5.0,Thu,KIXRGN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,9.0,Mon,KIXRGN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,5.0,Fri,KIXRGN,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,8.0,Tue,KIXRGN,1.0,1.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,11.0,Tue,KIXRGN,0.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,17.0,Sun,KIXRGN,1.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,7.0,Sat,KIXRGN,1.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,7.0,Tue,KIXSGN,1.0,0.0,0.0,7.0,0
2,Mobile,RoundTrip,3.0,22.0,Thu,KIXSGN,1.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,6.0,Sat,KIXSGN,1.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,14.0,Tue,KIXSGN,0.0,0.0,1.0,7.0,0
3,Internet,RoundTrip,3.0,3.0,Wed,KIXSGN,1.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,11.0,Sun,KIXSGN,1.0,1.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,11.0,Mon,KIXSGN,0.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,12.0,Tue,KIXSGN,0.0,0.0,0.0,7.0,1
1,Mobile,RoundTrip,3.0,14.0,Wed,KIXSGN,1.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,12.0,Sat,KIXSGN,0.0,1.0,1.0,7.0,0
1,Mobile,RoundTrip,3.0,11.0,Tue,KIXSGN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,12.0,Tue,KIXSGN,0.0,0.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,15.0,Sat,KIXSGN,0.0,0.0,0.0,7.0,1
1,Internet,RoundTrip,3.0,1.0,Fri,KIXSGN,1.0,0.0,0.0,7.0,0
3,Internet,RoundTrip,3.0,18.0,Fri,KIXSGN,1.0,1.0,0.0,7.0,0
1,Mobile,RoundTrip,3.0,10.0,Thu,KIXSGN,0.0,1.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,3.0,Sat,KIXSIN,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,5.0,Sun,KIXSIN,0.0,0.0,1.0,7.0,0
2,Internet,RoundTrip,3.0,12.0,Tue,KIXSIN,1.0,0.0,0.0,7.0,1
2,Internet,RoundTrip,3.0,13.0,Sun,KIXSIN,0.0,1.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,8.0,Thu,KIXSIN,0.0,0.0,0.0,7.0,0
1,Mobile,RoundTrip,3.0,0.0,Thu,KIXSIN,0.0,1.0,0.0,7.0,0
3,Internet,RoundTrip,3.0,4.0,Mon,KIXSIN,0.0,0.0,0.0,7.0,1
2,Internet,RoundTrip,3.0,3.0,Sun,KIXSIN,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,6.0,Wed,KIXSIN,0.0,1.0,1.0,7.0,0
1,Mobile,RoundTrip,3.0,4.0,Wed,KIXSIN,0.0,0.0,0.0,7.0,0
4,Internet,RoundTrip,3.0,9.0,Sun,KIXSIN,0.0,0.0,0.0,7.0,1
4,Internet,RoundTrip,3.0,16.0,Sat,KIXSIN,1.0,0.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,0.0,Fri,KIXSIN,1.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,3.0,Sat,KIXSIN,0.0,0.0,1.0,7.0,0
2,Internet,RoundTrip,3.0,11.0,Sat,KIXSIN,1.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,4.0,Wed,KIXSIN,1.0,0.0,0.0,7.0,1
1,Internet,RoundTrip,3.0,14.0,Sun,KIXSIN,0.0,0.0,0.0,7.0,0
5,Internet,RoundTrip,3.0,4.0,Tue,KIXSIN,1.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,3.0,Mon,KIXSIN,1.0,0.0,0.0,7.0,0
2,Mobile,RoundTrip,3.0,9.0,Tue,KIXSIN,0.0,0.0,0.0,7.0,0
1,Mobile,RoundTrip,3.0,16.0,Mon,KIXSIN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,12.0,Mon,KIXSIN,1.0,0.0,0.0,7.0,0
2,Mobile,RoundTrip,3.0,14.0,Wed,KIXSIN,1.0,1.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,22.0,Sun,KIXSIN,1.0,1.0,0.0,7.0,1
2,Mobile,RoundTrip,3.0,11.0,Fri,KIXSIN,1.0,0.0,0.0,7.0,0
1,Mobile,RoundTrip,3.0,14.0,Sun,KIXSIN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,16.0,Tue,KIXSIN,1.0,1.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,1.0,Mon,KIXSIN,0.0,0.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,19.0,Sat,KIXSIN,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,3.0,Thu,KIXSIN,1.0,1.0,1.0,7.0,1
1,Internet,RoundTrip,3.0,16.0,Mon,KIXSIN,0.0,1.0,1.0,7.0,0
2,Internet,RoundTrip,3.0,9.0,Sun,KIXSIN,1.0,1.0,0.0,7.0,1
2,Internet,RoundTrip,3.0,6.0,Fri,KIXSIN,1.0,1.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,10.0,Wed,KIXSIN,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,16.0,Mon,KIXSIN,0.0,1.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,12.0,Thu,KIXSIN,1.0,0.0,0.0,7.0,1
2,Internet,RoundTrip,3.0,2.0,Wed,KIXSIN,1.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,12.0,Wed,KIXSIN,1.0,1.0,1.0,7.0,0
2,Internet,RoundTrip,3.0,14.0,Sat,KIXSIN,1.0,1.0,0.0,7.0,1
1,Internet,RoundTrip,3.0,5.0,Sun,KIXSIN,0.0,0.0,1.0,7.0,0
2,Mobile,RoundTrip,3.0,9.0,Thu,KIXSIN,0.0,0.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,11.0,Thu,KIXSIN,0.0,0.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,5.0,Tue,KIXSIN,1.0,1.0,1.0,7.0,1
1,Internet,RoundTrip,3.0,15.0,Fri,KIXSIN,1.0,1.0,1.0,7.0,0
1,Internet,RoundTrip,3.0,5.0,Sun,KIXSIN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,1.0,Mon,KIXSIN,0.0,0.0,0.0,7.0,0
2,Internet,RoundTrip,3.0,13.0,Mon,KIXSIN,1.0,0.0,1.0,7.0,1
1,Mobile,RoundTrip,3.0,0.0,Sun,KIXSIN,1.0,0.0,0.0,7.0,1
2,Mobile,RoundTrip,3.0,7.0,Fri,KIXSIN,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,6.0,Wed,KIXSUB,1.0,0.0,0.0,7.0,1
1,Mobile,RoundTrip,3.0,2.0,Sat,KIXSUB,0.0,0.0,0.0,7.0,0
1,Internet,RoundTrip,3.0,6.0,Thu,KIXSYD,0.0,0.0,1.0,8.58,0
1,Internet,RoundTrip,3.0,18.0,Thu,KIXSYD,1.0,0.0,0.0,8.58,1
1,Internet,RoundTrip,3.0,1.0,Mon,KIXSYD,0.0,0.0,1.0,8.58,0
1,Internet,RoundTrip,3.0,0.0,Wed,KIXTGG,0.0,0.0,1.0,7.0,1
1,Mobile,RoundTrip,3.0,12.0,Tue,KIXTWU,1.0,1.0,1.0,7.0,1
1,Internet,OneWay,3.0,9.0,Mon,KLOMEL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,12.0,Fri,KNOPEK,1.0,0.0,1.0,6.42,0
1,Internet,RoundTrip,3.0,4.0,Wed,KNOPEK,1.0,1.0,1.0,6.42,0
1,Internet,RoundTrip,3.0,6.0,Thu,KNOPER,1.0,0.0,1.0,5.62,0
3,Internet,RoundTrip,3.0,2.0,Thu,KNOPUS,0.0,0.0,1.0,6.33,0
1,Internet,RoundTrip,3.0,2.0,Tue,KNOPUS,0.0,0.0,1.0,6.33,0
1,Internet,RoundTrip,3.0,8.0,Wed,KNOPUS,1.0,1.0,1.0,6.33,0
1,Internet,RoundTrip,3.0,1.0,Sat,KNOPVG,1.0,0.0,0.0,5.33,1
1,Internet,RoundTrip,3.0,11.0,Sun,KNOSYD,0.0,0.0,1.0,8.58,0
1,Internet,RoundTrip,3.0,10.0,Tue,KNOSYD,1.0,1.0,0.0,8.58,0
1,Internet,RoundTrip,3.0,11.0,Mon,KNOSYD,1.0,1.0,0.0,8.58,0
1,Internet,RoundTrip,3.0,7.0,Sun,KNOTPE,0.0,0.0,0.0,4.67,0
1,Internet,RoundTrip,3.0,13.0,Fri,KNOTPE,0.0,0.0,0.0,4.67,0
1,Internet,RoundTrip,3.0,13.0,Sun,KNOTPE,0.0,0.0,0.0,4.67,0
5,Internet,RoundTrip,3.0,15.0,Sat,KNOTPE,1.0,0.0,0.0,4.67,0
1,Mobile,RoundTrip,3.0,3.0,Mon,KNOTPE,1.0,1.0,1.0,4.67,0
9,Internet,RoundTrip,3.0,14.0,Thu,KNOTPE,0.0,0.0,0.0,4.67,0
1,Internet,RoundTrip,3.0,14.0,Mon,KNOTPE,0.0,0.0,0.0,4.67,0
1,Internet,RoundTrip,3.0,1.0,Fri,KNOTPE,1.0,0.0,1.0,4.67,0
1,Internet,RoundTrip,3.0,6.0,Fri,KTMPEN,1.0,1.0,0.0,4.75,0
1,Internet,RoundTrip,3.0,11.0,Thu,KTMSGN,0.0,0.0,0.0,4.75,1
2,Internet,RoundTrip,3.0,15.0,Sat,KTMSIN,0.0,0.0,1.0,4.75,0
1,Internet,RoundTrip,3.0,4.0,Fri,KTMSIN,1.0,1.0,1.0,4.75,0
1,Internet,RoundTrip,3.0,18.0,Sat,KTMSIN,1.0,0.0,0.0,4.75,0
1,Internet,RoundTrip,3.0,0.0,Mon,KTMSIN,1.0,0.0,0.0,4.75,0
1,Internet,RoundTrip,3.0,0.0,Fri,KTMSIN,0.0,1.0,0.0,4.75,0
1,Internet,RoundTrip,3.0,14.0,Sun,KTMSIN,0.0,0.0,0.0,4.75,0
1,Internet,RoundTrip,3.0,8.0,Thu,KTMSUB,0.0,0.0,0.0,4.75,0
1,Internet,RoundTrip,3.0,6.0,Tue,KTMSUB,0.0,1.0,0.0,4.75,0
2,Internet,RoundTrip,3.0,3.0,Mon,LBUPER,1.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,3.0,9.0,Fri,LGKOOL,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,3.0,5.0,Wed,LGKPEK,0.0,0.0,0.0,6.42,0
2,Internet,RoundTrip,3.0,8.0,Thu,LGKPER,0.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,3.0,8.0,Thu,LGKPER,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,3.0,7.0,Sat,LGKPER,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,3.0,6.0,Wed,LGKPUS,1.0,0.0,1.0,6.33,1
2,Internet,RoundTrip,3.0,6.0,Fri,LGKPUS,0.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,3.0,2.0,Tue,LGKPUS,1.0,1.0,1.0,6.33,1
8,Internet,RoundTrip,3.0,4.0,Tue,LGKPUS,1.0,0.0,1.0,6.33,0
1,Internet,RoundTrip,3.0,11.0,Fri,LGKPVG,0.0,1.0,1.0,5.33,1
1,Internet,RoundTrip,3.0,7.0,Tue,LGKPVG,0.0,1.0,0.0,5.33,0
2,Internet,RoundTrip,3.0,21.0,Thu,LGKSYD,0.0,1.0,1.0,8.58,0
1,Internet,RoundTrip,3.0,7.0,Thu,LGKSYD,0.0,0.0,0.0,8.58,0
2,Internet,RoundTrip,3.0,2.0,Mon,LGKSYD,1.0,1.0,1.0,8.58,0
1,Internet,RoundTrip,3.0,13.0,Sat,LGKTPE,0.0,1.0,0.0,4.67,0
1,Internet,RoundTrip,3.0,5.0,Mon,LGKTPE,0.0,0.0,0.0,4.67,0
2,Internet,RoundTrip,3.0,7.0,Thu,LGKTPE,1.0,0.0,0.0,4.67,1
1,Internet,RoundTrip,3.0,8.0,Wed,LGKTPE,1.0,1.0,0.0,4.67,1
1,Internet,RoundTrip,3.0,8.0,Tue,LGKTPE,0.0,0.0,0.0,4.67,1
4,Internet,RoundTrip,3.0,14.0,Thu,LGKXIY,1.0,0.0,0.0,5.0,0
1,Mobile,RoundTrip,3.0,5.0,Thu,LOPPER,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,3.0,14.0,Sat,MAAMEL,1.0,1.0,1.0,8.83,1
1,Internet,RoundTrip,3.0,13.0,Mon,MAAMEL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,9.0,Tue,MAAMEL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,22.0,Thu,MAAMEL,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,2.0,Thu,MAAMEL,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,12.0,Sat,MAAMEL,0.0,0.0,0.0,8.83,0
3,Internet,RoundTrip,3.0,4.0,Thu,MAAMRU,0.0,0.0,0.0,7.42,0
1,Internet,RoundTrip,3.0,13.0,Thu,MAAOOL,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,2.0,Fri,MAAOOL,1.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,8.0,Fri,MAAPER,0.0,0.0,0.0,5.62,1
3,Internet,RoundTrip,3.0,14.0,Tue,MAAPER,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,3.0,1.0,Wed,MAAPER,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,3.0,8.0,Wed,MAAPER,0.0,0.0,0.0,5.62,1
1,Internet,RoundTrip,3.0,13.0,Thu,MAASYD,1.0,1.0,1.0,8.58,0
1,Internet,RoundTrip,3.0,1.0,Wed,MAASYD,0.0,0.0,1.0,8.58,0
1,Internet,RoundTrip,3.0,0.0,Thu,MAASYD,0.0,0.0,1.0,8.58,0
1,Internet,RoundTrip,3.0,10.0,Fri,MAASYD,1.0,1.0,0.0,8.58,0
2,Internet,RoundTrip,3.0,2.0,Mon,MAATPE,1.0,0.0,0.0,4.67,0
1,Internet,RoundTrip,3.0,10.0,Sat,MAATPE,1.0,1.0,1.0,4.67,1
1,Internet,RoundTrip,3.0,10.0,Wed,MAATPE,1.0,1.0,1.0,4.67,0
2,Internet,RoundTrip,3.0,19.0,Wed,MAATPE,0.0,1.0,0.0,4.67,0
1,Internet,RoundTrip,3.0,9.0,Tue,MELMFM,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,2.0,Tue,MELMNL,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,15.0,Wed,MELMNL,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,10.0,Fri,MELMNL,0.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,12.0,Tue,MELMYY,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,6.0,Mon,MELMYY,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,4.0,Wed,MELPEK,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,8.0,Tue,MELPEK,0.0,0.0,1.0,8.83,0
1,Mobile,RoundTrip,3.0,1.0,Fri,MELPEK,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,3.0,10.0,Tue,MELPEK,0.0,0.0,1.0,8.83,0
2,Internet,RoundTrip,3.0,11.0,Tue,MELPEN,1.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,5.0,Fri,MELPEN,0.0,0.0,1.0,8.83,1
1,Internet,RoundTrip,3.0,8.0,Wed,MELPEN,1.0,0.0,0.0,8.83,1
2,Internet,RoundTrip,3.0,10.0,Tue,MELPEN,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,15.0,Sun,MELPEN,0.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,3.0,1.0,Thu,MELPEN,1.0,0.0,0.0,8.83,1
1,Internet,RoundTrip,3.0,6.0,Tue,MELPEN,0.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,7.0,Wed,MELPEN,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,5.0,Fri,MELPEN,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,16.0,Sun,MELPEN,1.0,0.0,0.0,8.83,0
2,Internet,RoundTrip,3.0,10.0,Mon,MELPEN,1.0,1.0,1.0,8.83,0
2,Internet,RoundTrip,3.0,8.0,Thu,MELPEN,1.0,1.0,1.0,8.83,1
1,Internet,RoundTrip,3.0,14.0,Fri,MELPEN,0.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,9.0,Mon,MELPEN,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,8.0,Sat,MELPEN,1.0,0.0,0.0,8.83,0
1,Mobile,RoundTrip,3.0,13.0,Wed,MELPEN,1.0,0.0,0.0,8.83,0
4,Internet,RoundTrip,3.0,5.0,Thu,MELPEN,1.0,1.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,12.0,Thu,MELPEN,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,7.0,Sat,MELPEN,0.0,1.0,0.0,8.83,0
2,Internet,RoundTrip,3.0,9.0,Sun,MELPEN,0.0,0.0,0.0,8.83,0
1,Internet,RoundTrip,3.0,12.0,Sat,MELPEN,1.0,1.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,6.0,Tue,MELPEN,0.0,0.0,1.0,8.83,0
1,Internet,RoundTrip,3.0,8.0,Mon,MELPEN,1.0,0.0,1.0,8.83,0
